,nzks14,thereisnoflour,trump,whānauora,socialimpact,lockdown,stayhomestaysafe,foodandfibre,girls,peopleandplace,deaths,coronavirus,covid19nz,mars2025,contamination,mybubble,wefeedtheworld,organisationalchange,waipareira,legends,wheatfree,covidusa,calledme,kiwiaerospace,mytechnology,leadership,racecartransporter,bacteria,hmmmm,news,covi,ksi,dairyfree,illustration,coronavirusnz,covid19,funny,characterdesign,oneunit,ppe,americafirst,free,technologies,changemanagement,cuttheclutter,afl,nutfree,racing,mentalhealthduringcovid19,lol,virus,rugby,flatteningthecurve,smallbusiness,firstkiwispaceman,lockdownnz,lutongbahay,copicmarkerau,whanauwhenuawhakapapa,diy,lockdownnewzealand,worldwide,ks,climatechange,themselves,mytechnologywork,allergyfriendly,level3,staystrong,nzpol,pauleagle,kiwiscare,day22,racecar,nocall,masks,leaderslead,usa,conversation,kiwisteve,ks1,lockdownextention,cases,kills,groups,fighting,hospital,mask,stayhome,indiafightscoronavirus,auspol,nrl,nzlockdown,workforce,earnthefern,hair,trustardern,nz,day21oflockdown,eggfree,optimusprime,covid19aus,newzealand,quarantinelife,alertlevel,kiwiscantech,tamatime,2million,jacindaardern,extendthelockdown,uglyink,orangechicken,waiatamai
copicmarkerau,1.2446191214382452,3.991715301723824,1.8146997743711306,13.250485990534266,11.57352389769549,53.28959927651266,1.105284547807448,34.19740855387268,1.3165384296401417,34.19740855387268,1.2479409666885655,343.30805548625784,512.8416088279159,1.3165384296401417,1.8202618519220255,1.105284547807448,34.19740855387268,13.250485990534266,11.57352389769549,15.920036290768845,3.323388091727446,1.2446191214382452,1.2479409666885655,44.42754921819467,32.19064305634597,8.723116300820948,1.5893841589313724,1.8202618519220255,2.4560242482865293,1.2446191214382452,2.0672261834634464,60.622888541703304,3.323388091727446,0.0,13.441615838785495,112028.48987604235,1.8146997743711306,0.0,2.4560242482865293,0.0,9.947689344574389,1.5893841589313724,1.3165384296401417,11.57352389769549,1.0644629186546384,56.34033218702894,3.323388091727446,1.3165384296401417,19.938466095246266,1.8146997743711306,1.3165384296401417,56.34033218702894,2.1148814098282407,2.0672261834634464,1.2479409666885655,3.2278307279925804,14.679388987986355,0.0,34.19740855387268,1.8146997743711306,81.14729763937383,1.2479409666885655,1.2446191214382452,16.988717272423198,1.2446191214382452,1.2446191214382452,3.323388091727446,24.394575215686178,14.679388987986355,98.96344052709146,1.105284547807448,37.742885147986435,1.105284547807448,1.5893841589313724,1.5893841589313724,0.0,34.19740855387268,2.4560242482865293,1.2446191214382452,12.712898921777782,126.86603160700105,1.1019495334032763,1.2479409666885655,1.3165384296401417,1.2446191214382452,1.2446191214382452,1.2479409666885655,0.0,14.679388987986355,387.8777837611912,81.14729763937383,56.34033218702894,15.617120232158296,13.250485990534266,8.723116300820948,1.8146997743711306,106.09822772159247,1.7333974401750885,3.3852608893466187,3.323388091727446,0.0,1.2446191214382452,179.5102401132571,0.0,1.105284547807448,78.13494867669526,1.105284547807448,1.2479409666885655,11.983716002283481,1.1019495334032763,3.148329596438257,14.679388987986355,11.57352389769549
whanauwhenuawhakapapa,34.189416344942735,34.4390866788369,34.239428019382665,35.20278705276976,33.040367868908035,59.02815708559727,34.15647459676986,0.0,34.13848460475582,0.0,34.181355674047346,337.06772350796496,507.23680817935366,34.13848460475582,34.120906257972194,34.15647459676986,0.0,35.20278705276976,33.040367868908035,35.0951546088626,34.10653064242687,34.189416344942735,34.181355674047346,53.9528741898871,45.094921488888986,34.02475011290433,34.16224510351598,34.120906257972194,33.75565679139684,34.189416344942735,34.142343861516295,66.99659489058939,34.10653064242687,34.19740855387268,35.08178957984177,112014.14796851615,34.239428019382665,34.19740855387268,33.75565679139684,34.19740855387268,35.031642630263256,34.16224510351598,34.13848460475582,33.040367868908035,34.20681693160438,59.264567410992704,34.10653064242687,34.13848460475582,38.68969514326275,34.239428019382665,34.13848460475582,59.264567410992704,33.82102000643999,34.142343861516295,34.181355674047346,34.10708476761091,36.850570620396965,34.19740855387268,0.0,34.239428019382665,82.8215292214185,34.181355674047346,34.189416344942735,36.21723339693921,34.189416344942735,34.189416344942735,34.10653064242687,39.31235799330572,36.850570620396965,98.35648586168328,34.15647459676986,48.84375646088435,34.15647459676986,34.16224510351598,34.16224510351598,34.19740855387268,0.0,33.75565679139684,34.189416344942735,34.34462556479108,126.49400695550301,34.16529782432713,34.181355674047346,34.13848460475582,34.189416344942735,34.189416344942735,34.181355674047346,34.19740855387268,36.850570620396965,385.59698329977084,82.8215292214185,59.264567410992704,36.26182138152857,35.20278705276976,34.02475011290433,34.239428019382665,107.36795482596781,34.14366926715331,34.040950555165935,34.10653064242687,34.19740855387268,34.189416344942735,174.8297047304077,34.19740855387268,34.15647459676986,82.66005173986247,34.15647459676986,34.181355674047346,34.61314640113054,34.16529782432713,34.35744701046573,36.850570620396965,33.040367868908035
diy,1.6186957187837152,4.118572160333327,0.0,13.26312989372545,11.713253962996701,53.918273456766876,1.5400943283454052,34.239428019382665,1.7253785770824799,34.239428019382665,1.6258643182523793,343.01724393134475,512.8998456647664,1.7253785770824799,2.0832810206458063,1.5400943283454052,34.239428019382665,13.26312989372545,11.713253962996701,15.926183461347307,3.582742213077433,1.6186957187837152,1.6258643182523793,44.434292316885944,32.20675672153449,8.749031216394343,1.868780966875217,2.0832810206458063,2.557735538555913,1.6186957187837152,2.3459761498025458,60.64540401699848,3.582742213077433,1.8146997743711306,13.5183819446395,112028.59052743754,0.0,1.8146997743711306,2.557735538555913,1.8146997743711306,9.889723122693244,1.868780966875217,1.7253785770824799,11.713253962996701,1.4693654403247978,56.25263249204529,3.582742213077433,1.7253785770824799,19.916460607989602,0.0,1.7253785770824799,56.25263249204529,2.3861072077000123,2.3459761498025458,1.6258643182523793,3.4464572044653807,14.738451978036114,1.8146997743711306,34.239428019382665,0.0,81.21589066832532,1.6258643182523793,1.6186957187837152,16.943793621278022,1.6186957187837152,1.6186957187837152,3.582742213077433,24.618249993911306,14.738451978036114,99.03723929872828,1.5400943283454052,37.76231656139425,1.5400943283454052,1.868780966875217,1.868780966875217,1.8146997743711306,34.239428019382665,2.557735538555913,1.6186957187837152,12.742980077656531,126.85002727451811,1.5055538168522564,1.6258643182523793,1.7253785770824799,1.6186957187837152,1.6186957187837152,1.6258643182523793,1.8146997743711306,14.738451978036114,387.9290577295239,81.21589066832532,56.25263249204529,15.752562860689883,13.26312989372545,8.749031216394343,0.0,105.99240118368134,2.0490117858608587,3.533781214567944,3.582742213077433,1.8146997743711306,1.6186957187837152,179.55486997809402,1.8146997743711306,1.5400943283454052,78.14924850278896,1.5400943283454052,1.6258643182523793,12.001508153964442,1.5055538168522564,4.451190928742303,14.738451978036114,11.713253962996701
lockdownnewzealand,81.16675355915169,80.99268393837812,81.21589066832532,81.68481339191739,78.88606340750799,86.11479254624125,81.07633303927697,82.8215292214185,81.1140011881442,82.8215292214185,81.06367104106461,333.8982766477072,490.4906339867108,81.1140011881442,81.03001867318058,81.07633303927697,82.8215292214185,81.68481339191739,78.88606340750799,81.32649238537884,80.67418740520344,81.16675355915169,81.06367104106461,87.42318337841785,83.61180102197063,80.42474657806854,81.05581922920064,81.03001867318058,80.83156960321229,81.16675355915169,80.9594863244792,94.37075605868236,80.67418740520344,81.14729763937383,80.51587968413469,111987.48311412823,81.21589066832532,81.14729763937383,80.83156960321229,81.14729763937383,81.34165295445372,81.05581922920064,81.1140011881442,78.88606340750799,81.20169041796966,89.95815104232355,80.67418740520344,81.1140011881442,81.6034886100814,81.21589066832532,81.1140011881442,89.95815104232355,81.05675151155444,80.9594863244792,81.06367104106461,81.26241238804892,81.30255457149929,81.14729763937383,82.8215292214185,81.21589066832532,0.0,81.06367104106461,81.16675355915169,81.32829579210154,81.16675355915169,81.16675355915169,80.67418740520344,81.92516927485795,81.30255457149929,43.85254238977327,81.07633303927697,85.11755047423917,81.07633303927697,81.05581922920064,81.05581922920064,81.14729763937383,82.8215292214185,80.83156960321229,81.16675355915169,78.84546408674628,136.04798863229766,81.13549351450702,81.06367104106461,81.1140011881442,81.16675355915169,81.16675355915169,81.06367104106461,81.14729763937383,81.30255457149929,392.90311103032985,0.0,89.95815104232355,78.76701071585595,81.68481339191739,80.42474657806854,81.21589066832532,126.01714136553571,81.07080447261903,80.76815715175672,80.67418740520344,81.14729763937383,81.16675355915169,136.94844256075316,81.14729763937383,81.07633303927697,103.37347900226835,81.07633303927697,81.06367104106461,79.2044133248207,81.13549351450702,81.06214539908788,81.30255457149929,78.88606340750799
worldwide,0.8654121756209334,4.044217471813429,1.6258643182523793,13.2621870210214,11.626630910402673,53.88500749124316,0.8417937766864768,34.181355674047346,1.0587499593715946,34.181355674047346,0.0,343.375675964979,512.879360620473,1.0587499593715946,1.5299661903211421,0.8417937766864768,34.181355674047346,13.2621870210214,11.626630910402673,15.870503319471183,3.165418008709778,0.8654121756209334,0.0,44.334989698381904,32.0965694611756,8.6073652142464,1.2882362066084865,1.5299661903211421,2.244033843518962,0.8654121756209334,1.9238047761435184,60.53118069894166,3.165418008709778,1.2479409666885655,13.3595812118589,112028.46910196182,1.6258643182523793,1.2479409666885655,2.244033843518962,1.2479409666885655,9.901630915736813,1.2882362066084865,1.0587499593715946,11.626630910402673,0.6952765771577633,56.37608195749758,3.165418008709778,1.0587499593715946,19.913797098435406,1.6258643182523793,1.0587499593715946,56.37608195749758,1.9118059250669979,1.9238047761435184,0.0,3.1517070205971556,14.62117726576287,1.2479409666885655,34.181355674047346,1.6258643182523793,81.06367104106461,0.0,0.8654121756209334,16.98386961174404,0.8654121756209334,0.8654121756209334,3.165418008709778,24.508759598847163,14.62117726576287,98.9115431778059,0.8417937766864768,37.638773243426165,0.8417937766864768,1.2882362066084865,1.2882362066084865,1.2479409666885655,34.181355674047346,2.244033843518962,0.8654121756209334,12.322621234171915,126.67132132672678,0.7686545976874182,0.0,1.0587499593715946,0.8654121756209334,0.8654121756209334,0.0,1.2479409666885655,14.62117726576287,387.89587331444903,81.06367104106461,56.37608195749758,15.622882571656731,13.2621870210214,8.6073652142464,1.6258643182523793,106.06222250532615,1.521304185550252,3.339319177469698,3.165418008709778,1.2479409666885655,0.8654121756209334,179.16622395405605,1.2479409666885655,0.8417937766864768,77.93132884863743,0.8417937766864768,0.0,11.91288988676431,0.7686545976874182,4.237627832834477,14.62117726576287,11.626630910402673
ks,0.0,4.041340867578911,1.6186957187837152,13.2531563065339,11.595838392945288,53.94099932954263,0.8507830351277474,34.189416344942735,1.0038096675491324,34.189416344942735,0.8654121756209334,343.443932187056,512.7453162610224,1.0038096675491324,1.544370939736719,0.8507830351277474,34.189416344942735,13.2531563065339,11.595838392945288,15.926972706422823,3.2942136180679666,0.0,0.8654121756209334,44.35026196008865,32.11288786761739,8.689002324712417,1.2791769121820007,1.544370939736719,2.253163543923722,0.0,1.9011594957910243,60.476272369478586,3.2942136180679666,1.2446191214382452,13.346576488931333,112028.57650157774,1.6186957187837152,1.2446191214382452,2.253163543923722,1.2446191214382452,9.917570328582967,1.2791769121820007,1.0038096675491324,11.595838392945288,0.6786323495423635,56.412055309069096,3.2942136180679666,1.0038096675491324,19.92816025611867,1.6186957187837152,1.0038096675491324,56.412055309069096,1.9527069921203928,1.9011594957910243,0.8654121756209334,3.12658349248906,14.658107499860119,1.2446191214382452,34.189416344942735,1.6186957187837152,81.16675355915169,0.8654121756209334,0.0,16.971477149203107,0.0,0.0,3.2942136180679666,24.54602971489676,14.658107499860119,98.98071769037037,0.8507830351277474,37.56951549645832,0.8507830351277474,1.2791769121820007,1.2791769121820007,1.2446191214382452,34.189416344942735,2.253163543923722,0.0,12.603830711307053,126.73330674338605,0.7369711216935041,0.8654121756209334,1.0038096675491324,0.0,0.0,0.8654121756209334,1.2446191214382452,14.658107499860119,387.8803302029655,81.16675355915169,56.412055309069096,15.701912815206546,13.2531563065339,8.689002324712417,1.6186957187837152,106.0965727000559,1.5307392301754306,3.3177382426347877,3.2942136180679666,1.2446191214382452,0.0,179.50578252972954,1.2446191214382452,0.8507830351277474,77.98768345643987,0.8507830351277474,0.8654121756209334,11.959056769949195,0.7369711216935041,4.234882607376016,14.658107499860119,11.595838392945288
climatechange,16.971477149203107,17.180081109393594,16.943793621278022,21.121597969885787,19.096661144459947,55.34849777544211,16.962733672582345,36.21723339693921,16.960434365734898,36.21723339693921,16.98386961174404,340.2461723531897,510.89610557005346,16.960434365734898,16.95029089004523,16.962733672582345,36.21723339693921,21.121597969885787,19.096661144459947,21.820538316003944,17.06806427794331,16.971477149203107,16.98386961174404,46.36716273687248,35.31438335945448,18.281514324317957,16.943135365460975,16.95029089004523,16.81583934102459,16.971477149203107,17.09113978427661,61.596940705920545,17.06806427794331,16.988717272423198,21.01565527233997,112024.67825750187,16.943793621278022,16.988717272423198,16.81583934102459,16.988717272423198,18.939217828582116,16.943135365460975,16.960434365734898,19.096661144459947,16.99286747451281,56.90467353755837,17.06806427794331,16.960434365734898,25.759688456233302,16.943793621278022,16.960434365734898,56.90467353755837,16.944965348803812,17.09113978427661,16.98386961174404,16.940770126660116,22.021511287290732,16.988717272423198,36.21723339693921,16.943793621278022,81.32829579210154,16.98386961174404,16.971477149203107,0.0,16.971477149203107,16.971477149203107,17.06806427794331,28.981355817958093,22.021511287290732,98.66314435021754,16.962733672582345,40.19275558772895,16.962733672582345,16.943135365460975,16.943135365460975,16.988717272423198,36.21723339693921,16.81583934102459,16.971477149203107,19.86991021715628,126.01259120910862,16.975683297049038,16.98386961174404,16.960434365734898,16.971477149203107,16.971477149203107,16.98386961174404,16.988717272423198,22.021511287290732,386.97170148539806,81.32829579210154,56.90467353755837,21.89534212491937,21.121597969885787,18.281514324317957,16.943793621278022,105.70858691340759,16.921979566999383,17.01121722783124,17.06806427794331,16.988717272423198,16.971477149203107,178.47946550134475,16.988717272423198,16.962733672582345,78.64431996980046,16.962733672582345,16.98386961174404,20.009754735635084,16.975683297049038,17.357887335684257,22.021511287290732,19.096661144459947
themselves,0.0,4.041340867578911,1.6186957187837152,13.2531563065339,11.595838392945288,53.94099932954263,0.8507830351277474,34.189416344942735,1.0038096675491324,34.189416344942735,0.8654121756209334,343.443932187056,512.7453162610224,1.0038096675491324,1.544370939736719,0.8507830351277474,34.189416344942735,13.2531563065339,11.595838392945288,15.926972706422823,3.2942136180679666,0.0,0.8654121756209334,44.35026196008865,32.11288786761739,8.689002324712417,1.2791769121820007,1.544370939736719,2.253163543923722,0.0,1.9011594957910243,60.476272369478586,3.2942136180679666,1.2446191214382452,13.346576488931333,112028.57650157774,1.6186957187837152,1.2446191214382452,2.253163543923722,1.2446191214382452,9.917570328582967,1.2791769121820007,1.0038096675491324,11.595838392945288,0.6786323495423635,56.412055309069096,3.2942136180679666,1.0038096675491324,19.92816025611867,1.6186957187837152,1.0038096675491324,56.412055309069096,1.9527069921203928,1.9011594957910243,0.8654121756209334,3.12658349248906,14.658107499860119,1.2446191214382452,34.189416344942735,1.6186957187837152,81.16675355915169,0.8654121756209334,0.0,16.971477149203107,0.0,0.0,3.2942136180679666,24.54602971489676,14.658107499860119,98.98071769037037,0.8507830351277474,37.56951549645832,0.8507830351277474,1.2791769121820007,1.2791769121820007,1.2446191214382452,34.189416344942735,2.253163543923722,0.0,12.603830711307053,126.73330674338605,0.7369711216935041,0.8654121756209334,1.0038096675491324,0.0,0.0,0.8654121756209334,1.2446191214382452,14.658107499860119,387.8803302029655,81.16675355915169,56.412055309069096,15.701912815206546,13.2531563065339,8.689002324712417,1.6186957187837152,106.0965727000559,1.5307392301754306,3.3177382426347877,3.2942136180679666,1.2446191214382452,0.0,179.50578252972954,1.2446191214382452,0.8507830351277474,77.98768345643987,0.8507830351277474,0.8654121756209334,11.959056769949195,0.7369711216935041,4.234882607376016,14.658107499860119,11.595838392945288
mytechnologywork,0.0,4.041340867578911,1.6186957187837152,13.2531563065339,11.595838392945288,53.94099932954263,0.8507830351277474,34.189416344942735,1.0038096675491324,34.189416344942735,0.8654121756209334,343.443932187056,512.7453162610224,1.0038096675491324,1.544370939736719,0.8507830351277474,34.189416344942735,13.2531563065339,11.595838392945288,15.926972706422823,3.2942136180679666,0.0,0.8654121756209334,44.35026196008865,32.11288786761739,8.689002324712417,1.2791769121820007,1.544370939736719,2.253163543923722,0.0,1.9011594957910243,60.476272369478586,3.2942136180679666,1.2446191214382452,13.346576488931333,112028.57650157774,1.6186957187837152,1.2446191214382452,2.253163543923722,1.2446191214382452,9.917570328582967,1.2791769121820007,1.0038096675491324,11.595838392945288,0.6786323495423635,56.412055309069096,3.2942136180679666,1.0038096675491324,19.92816025611867,1.6186957187837152,1.0038096675491324,56.412055309069096,1.9527069921203928,1.9011594957910243,0.8654121756209334,3.12658349248906,14.658107499860119,1.2446191214382452,34.189416344942735,1.6186957187837152,81.16675355915169,0.8654121756209334,0.0,16.971477149203107,0.0,0.0,3.2942136180679666,24.54602971489676,14.658107499860119,98.98071769037037,0.8507830351277474,37.56951549645832,0.8507830351277474,1.2791769121820007,1.2791769121820007,1.2446191214382452,34.189416344942735,2.253163543923722,0.0,12.603830711307053,126.73330674338605,0.7369711216935041,0.8654121756209334,1.0038096675491324,0.0,0.0,0.8654121756209334,1.2446191214382452,14.658107499860119,387.8803302029655,81.16675355915169,56.412055309069096,15.701912815206546,13.2531563065339,8.689002324712417,1.6186957187837152,106.0965727000559,1.5307392301754306,3.3177382426347877,3.2942136180679666,1.2446191214382452,0.0,179.50578252972954,1.2446191214382452,0.8507830351277474,77.98768345643987,0.8507830351277474,0.8654121756209334,11.959056769949195,0.7369711216935041,4.234882607376016,14.658107499860119,11.595838392945288
allergyfriendly,3.2942136180679666,4.569810906239237,3.582742213077433,13.5758028530366,11.547782467397882,53.53230685953618,3.2631897358488815,34.10653064242687,3.321709111898607,34.10653064242687,3.165418008709778,342.87027684688724,512.5148061420871,3.321709111898607,3.519072179178325,3.2631897358488815,34.10653064242687,13.5758028530366,11.547782467397882,16.186720124471716,0.0,3.2942136180679666,3.165418008709778,44.39896177532389,32.183733744807185,9.117353447684014,3.4638482043079435,3.519072179178325,3.8331611337334954,3.2942136180679666,3.6569403901162016,60.53529975131299,0.0,3.323388091727446,13.466033326911221,112027.69802594387,3.582742213077433,3.323388091727446,3.8331611337334954,3.323388091727446,10.301813810884848,3.4638482043079435,3.321709111898607,11.547782467397882,3.2672734161152674,56.19433528068097,0.0,3.321709111898607,19.968862818897733,3.582742213077433,3.321709111898607,56.19433528068097,3.6868576690984134,3.6569403901162016,3.165418008709778,4.361342867722872,14.797623658036425,3.323388091727446,34.10653064242687,3.582742213077433,80.67418740520344,3.165418008709778,3.2942136180679666,17.06806427794331,3.2942136180679666,3.2942136180679666,0.0,24.14655282138485,14.797623658036425,98.42565035798404,3.2631897358488815,37.69113182830088,3.2631897358488815,3.4638482043079435,3.4638482043079435,3.323388091727446,34.10653064242687,3.8331611337334954,3.2942136180679666,12.573008774439128,126.59818801334357,3.2455759985360317,3.165418008709778,3.321709111898607,3.2942136180679666,3.2942136180679666,3.165418008709778,3.323388091727446,14.797623658036425,387.7815743227305,80.67418740520344,56.19433528068097,13.095291365719097,13.5758028530366,9.117353447684014,3.582742213077433,106.0950070931824,3.490488361903768,4.230250209123597,0.0,3.323388091727446,3.2942136180679666,178.748124458768,3.323388091727446,3.2631897358488815,77.911444341993,3.2631897358488815,3.165418008709778,12.111872102195685,3.2455759985360317,5.057266857910063,14.797623658036425,11.547782467397882
level3,24.54602971489676,23.992027692751268,24.618249993911306,27.14235417798209,25.886263056993087,53.101984473600396,24.465689510160917,39.31235799330572,24.469196434138325,39.31235799330572,24.508759598847163,339.12820997791005,508.70283532699585,24.469196434138325,24.409853223577443,24.465689510160917,39.31235799330572,27.14235417798209,25.886263056993087,27.467524019524948,24.14655282138485,24.54602971489676,24.508759598847163,48.04795086542191,38.02941041174163,25.147693543064776,24.478334277523523,24.409853223577443,24.371447160814828,24.54602971489676,24.47113449668047,62.22450993437021,24.14655282138485,24.394575215686178,26.01927586378401,112019.53394343622,24.618249993911306,24.394575215686178,24.371447160814828,24.394575215686178,26.082834886952067,24.478334277523523,24.469196434138325,25.886263056993087,24.573644180375783,58.522005465003076,24.14655282138485,24.469196434138325,30.0895300320591,24.618249993911306,24.469196434138325,58.522005465003076,24.482921786444106,24.47113449668047,24.508759598847163,24.590573512827756,28.617492941998467,24.394575215686178,39.31235799330572,24.618249993911306,81.92516927485795,24.508759598847163,24.54602971489676,28.981355817958093,24.54602971489676,24.54602971489676,24.14655282138485,0.0,28.617492941998467,99.60072043808381,24.465689510160917,42.36397500838772,24.465689510160917,24.478334277523523,24.478334277523523,24.394575215686178,39.31235799330572,24.371447160814828,24.54602971489676,25.411856383908738,125.05778428609194,24.57652595205217,24.508759598847163,24.469196434138325,24.54602971489676,24.54602971489676,24.508759598847163,24.394575215686178,28.617492941998467,387.675555525045,81.92516927485795,58.522005465003076,25.974352670556527,27.14235417798209,25.147693543064776,24.618249993911306,104.37587045655165,24.545552834596243,24.55250306461872,24.14655282138485,24.394575215686178,24.54602971489676,175.89781331938096,24.394575215686178,24.465689510160917,78.63791667808998,24.465689510160917,24.508759598847163,26.650624018103358,24.57652595205217,24.120633339226874,28.617492941998467,25.886263056993087
staystrong,14.658107499860119,15.196520222959972,14.738451978036114,19.77110324679941,18.711039199474623,54.184803782656225,14.662308386864739,36.850570620396965,14.692841820317577,36.850570620396965,14.62117726576287,342.2197783480599,511.5220682325813,14.692841820317577,14.673829484283175,14.662308386864739,36.850570620396965,19.77110324679941,18.711039199474623,20.18298785561351,14.797623658036425,14.658107499860119,14.62117726576287,46.13590305250161,34.77862482192848,16.557079333565525,14.655845153326618,14.673829484283175,14.834569051089105,14.658107499860119,14.625081474266336,61.71015784121068,14.797623658036425,14.679388987986355,18.69446590244022,112026.24077979516,14.738451978036114,14.679388987986355,14.834569051089105,14.679388987986355,16.785829726232382,14.655845153326618,14.692841820317577,18.711039199474623,14.664792483699744,56.880871953253,14.797623658036425,14.692841820317577,23.935028881120612,14.738451978036114,14.692841820317577,56.880871953253,14.78499838110427,14.625081474266336,14.62117726576287,14.992689444687011,0.0,14.679388987986355,36.850570620396965,14.738451978036114,81.30255457149929,14.62117726576287,14.658107499860119,22.021511287290732,14.658107499860119,14.658107499860119,14.797623658036425,28.617492941998467,0.0,98.08437929555146,14.662308386864739,39.839577503500834,14.662308386864739,14.655845153326618,14.655845153326618,14.679388987986355,36.850570620396965,14.834569051089105,14.658107499860119,18.81761839659997,126.94201775284917,14.615798326370479,14.62117726576287,14.692841820317577,14.658107499860119,14.658107499860119,14.62117726576287,14.679388987986355,0.0,388.20337002715337,81.30255457149929,56.880871953253,20.37605208932966,19.77110324679941,16.557079333565525,14.738451978036114,107.1236253237599,14.394891044512207,14.744265795030074,14.797623658036425,14.679388987986355,14.658107499860119,178.05589533234925,14.679388987986355,14.662308386864739,78.62978334674338,14.662308386864739,14.62117726576287,17.726000164138433,14.615798326370479,15.16147734471525,0.0,18.711039199474623
nzpol,98.98071769037037,98.7250051809443,99.03723929872828,99.41833448573426,96.50789395007047,99.39264752582991,98.8867266636352,98.35648586168328,98.97889656948458,98.35648586168328,98.9115431778059,332.486329521471,474.69547655627775,98.97889656948458,98.88367496299826,98.8867266636352,98.35648586168328,99.41833448573426,96.50789395007047,98.82112120443013,98.42565035798404,98.98071769037037,98.9115431778059,104.15338367223423,100.98655483696227,98.17454334862201,98.90501764860464,98.88367496299826,98.60889236446454,98.98071769037037,98.75268494840138,110.03413784389652,98.42565035798404,98.96344052709146,97.32654556935294,111976.49340031215,99.03723929872828,98.96344052709146,98.60889236446454,98.96344052709146,99.13740105227765,98.90501764860464,98.97889656948458,96.50789395007047,99.02536489025665,104.06284719024681,98.42565035798404,98.97889656948458,97.97350854152279,99.03723929872828,98.97889656948458,104.06284719024681,98.83640098124367,98.75268494840138,98.9115431778059,99.07539320128647,98.08437929555146,98.96344052709146,98.35648586168328,99.03723929872828,43.85254238977327,98.9115431778059,98.98071769037037,98.66314435021754,98.98071769037037,98.98071769037037,98.42565035798404,99.60072043808381,98.08437929555146,0.0,98.8867266636352,102.08401837886204,98.8867266636352,98.90501764860464,98.90501764860464,98.96344052709146,98.35648586168328,98.60889236446454,98.98071769037037,96.88774915687921,146.03416871613638,98.8401239313441,98.9115431778059,98.97889656948458,98.98071769037037,98.98071769037037,98.9115431778059,98.96344052709146,98.08437929555146,396.9434824738776,43.85254238977327,104.06284719024681,93.84690199296398,99.41833448573426,98.17454334862201,99.03723929872828,138.12062326856426,98.85769221818373,97.6939118153167,98.42565035798404,98.96344052709146,98.98071769037037,138.4924531265422,98.96344052709146,98.8867266636352,117.648027892322,98.8867266636352,98.9115431778059,94.2691466319627,98.8401239313441,98.84090444372937,98.08437929555146,96.50789395007047
pauleagle,0.8507830351277474,3.9506721840369994,1.5400943283454052,13.230560837495059,11.546618436907536,53.62523730373021,0.0,34.15647459676986,1.032680372738793,34.15647459676986,0.8417937766864768,343.31894483433587,512.698495736081,1.032680372738793,1.5803598695901262,0.0,34.15647459676986,13.230560837495059,11.546618436907536,15.932483106352825,3.2631897358488815,0.8507830351277474,0.8417937766864768,44.42635902300443,32.18775839948601,8.706752544825754,1.294500912486035,1.5803598695901262,2.2292012837651902,0.8507830351277474,1.8776420321810476,60.63738870019121,3.2631897358488815,1.105284547807448,13.428974855283299,112028.49135724238,1.5400943283454052,1.105284547807448,2.2292012837651902,1.105284547807448,9.875143567188672,1.294500912486035,1.032680372738793,11.546618436907536,0.534662651613671,56.2807325087123,3.2631897358488815,1.032680372738793,19.926935513212285,1.5400943283454052,1.032680372738793,56.2807325087123,1.902706383420434,1.8776420321810476,0.8417937766864768,3.163037714304742,14.662308386864739,1.105284547807448,34.15647459676986,1.5400943283454052,81.07633303927697,0.8417937766864768,0.8507830351277474,16.962733672582345,0.8507830351277474,0.8507830351277474,3.2631897358488815,24.465689510160917,14.662308386864739,98.8867266636352,0.0,37.74421058977925,0.0,1.294500912486035,1.294500912486035,1.105284547807448,34.15647459676986,2.2292012837651902,0.8507830351277474,12.682631790005924,126.86394375407141,0.5826827698416495,0.8417937766864768,1.032680372738793,0.8507830351277474,0.8507830351277474,0.8417937766864768,1.105284547807448,14.662308386864739,387.9009838314463,81.07633303927697,56.2807325087123,15.64749187311903,13.230560837495059,8.706752544825754,1.5400943283454052,105.99098802414284,1.5248572452854547,3.2705565193442157,3.2631897358488815,1.105284547807448,0.8507830351277474,179.4943377891571,1.105284547807448,0.0,78.13911177883473,0.0,0.8417937766864768,11.920937177195153,0.5826827698416495,4.140888113253769,14.662308386864739,11.546618436907536
